BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-180783,Trigone Syndicat Mixte Départemental,None,Mr le Président,,,Zi Lamothe Rue Jacqueline Auriol Cs 40509,32021,Auch cedex 9,,05-62-61-25-15,,05-62-61-25-45,contact@trigone-gers.fr,https://marches-securises.fr,https://marches-securises.fr,,,,,False,False,,False,False
17-35861,Région Guadeloupe,None,,Direction de la Commande Publique,FRY10,Avenue Paul Lacavé - Petit-Paris,97100,Basse-Terre,GP,(+33) 5-90-80-40-40,,(+33) 5-90-80-41-59,dmp-region@cr-guadeloupe.fr,http://www.cr-guadeloupe.fr,http://www.eguadeloupe.com,,,http://www.eguadeloupe.com,,False,True,,False,True
17-91720,Commune du Tampon,None,,Service commande publique,FRY4,256 rue Hubert Delisle,97430,Tampon,,(+26) -22-62-57-86-32,,(+26) -22-62-57-87-38,smp@mairie-tampon.fr,http://webmarche.adullact.org./,http://webmarche.adullact.org./,,http://webmarche.addulact.org./,http://webmarche.adullact.org./,,False,True,,False,True
18-100000,COMMUNE DE EAUBONNE,None,"M. AGNONA Arnaud, Instructeur Marchés Publics",Direction des Finances et de la Commande Publique Service de la Commande Publique,,"1, rue d'Enghien",95600,Eaubonne,,01-34-27-26-36,,,commandepublique@eaubonne.fr,http://www.eaubonne.fr,,,,,,False,False,,False,False
18-100001,COMMUNE DE BRON,None," LONGUEVAL Jean-Michel, Maire",,,"Direction de la Commande Publique, Place de Weingarten, CS 30012",69671,Bron,,04-72-36-13-15,,,cp-secretariat@ville-bron.fr,http://www.ville-bron.fr/,http://marches-publics.info/,,,,,False,False,,False,False
18-100002,Toulouse Métropole,None,,,FRJ23,6 rue René Leduc - BP 35821,31505,Toulouse cedex 2,,(+33) 5-81-91-73-41,,,marchespublics@toulouse-metropole.fr,http://www.toulouse-metropole.fr,http://www.marchespublics.toulouse-metropole.fr,,http://www.marchespublics.toulouse-metropole.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_mt0MJ_HhxD,,True,False,,False,True
18-100003,CAISSE DES ECOLES DU 17E ARR,26750037900016,,,FR101,20 rue des Batignolles,75017,Paris,,,,,marchespublics@cde17.fr,http://www.cde17.fr,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
18-100004,COMMUNE VAUX LE PENIL,None, le Maire,,,"8, rue des carouges",77000,Vaux-le-Pénil,,01-64-10-46-95,,01-64-71-91-38,correspondre@aws-france.com,https://marches-publics.info,https://agysoft.marches-publics.info/,,,,,False,False,,False,False
18-100005,Conseil général de l'Essonne,None,,,FR104,Boulevard de France,91012,Evry cedex,,,,,jvanhoutte@cd-essonne.fr,http://maximilien.fr,,,https://marches.maximilien.fr/index.php?page=agent.PubliciteConsultation&refConsultation=MzA5MjI3,https://marches.maximilien.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309227&orgAcronyme=x6c,http://maximilien.fr,False,True,,False,True
18-100007,Ville de Villeneuve d'Ascq,None," Caudron GERARD, Maire de Villeneuve d'Ascq",,,"Hôtel de Ville, Place Salvador Allende - Service Marchés Publics BP 80089",59652,Villeneuve D'Ascq,,03-20-43-50-70,,03-20-67-07-67,marches-publics@villeneuvedascq.fr,http://www.villeneuvedascq.fr,http://www.marches-publics.info/avis/index.cfm?IDS=3928,,,,,False,False,,False,False
18-100008,Ville de Lyon,21690123100011,,,FRK26,"Direction de la Commande publique, 10 quai Jean Moulin",69205,Lyon cedex 01,,(+33) 4-72-10-30-30,,,marchespublics@mairie-lyon.fr,http://www.marchespublics.lyon.fr,http://marches2.lyon.fr,,http://marches2.lyon.fr,http://marches2.lyon.fr,,False,True,,False,True
18-100009,EPF de Poitou-Charentes,None," GRALL Philippe, Directeur général",,,107 boulevard du Grand Cerf BP 70432,86011,Poitiers,,05-49-62-67-52,,05-49-62-67-52,contact@epfna.fr,http://www.epfna.fr/,https://www.marches-publics.info/,,,,,False,False,,False,False
18-100010,CA VAL PARISIS,None," BOEDEC Yannick, Président",,,271 chaussée Jules César,95250,Beauchamp,,01-30-26-39-64,,,commandepublique@valparisis.fr,https://www.valparisis.fr/,https://www.valparisis.fr/,,,,,False,False,,False,False
18-100011,COMMUNE DE CASTRES,None," BUGIS Pascal, Maire",,,Rue de l'Hôtel de Ville BP 10406,81115,Castres,,05-63-71-58-58,,,correspondre@aws-france.com,http://www.ville-castres.fr,https://www.marches-publics.info,,,,,False,False,,False,False
18-100012,MAINE LOIRE HABITAT OFFICE PUB HABITAT,27490003400019,,,FRG02,"11 rue du Clon, Cs 70146",49001,Angers,,(+33) 2-41-81-68-00,,,courrier.marches@mlhabitat.fr,http://www.maineetloire-habitat.fr,http://www.marches-publics.info/,,,,,False,True,,False,True
18-100013,Communauté Communes Médoc Atlantique,None,"M. Pintat Xavier, Président",,,9 rue du Maréchal d'Ornano,33780,Soulac-sur-mer,,05-56-73-29-26,,,sg@ccmedocatlantique.fr,,https://marchesonline.achatpublic.com/sdm/ent/gen/ent_recherche.do,,,,,False,False,,False,False
18-100014,Commune Saint-Paul Trois Châteaux,None, Service Achats et Commande Publique,,,Place Castellane - CS30044,26131,Saint-Paul-Trois-Châteaux cedex,,04-75-96-78-78,,,commandepublique@mairie-sp3c.fr,http://saintpaultroischateaux.e-marchespublics.com,http://saintpaultroischateaux.e-marchespublics.com,,,,,False,False,,False,False
18-100016,Département de la Haute-Savoie,22740001700074,,,FRK28,23 rue de la Paix,74041,Annecy,,,,,dcpfour-serv@hautesavoie.fr,http://www.hautesavoie.fr,http://www.hautesavoie.fr,,,,,False,True,,False,True
18-100017,Ville de lens,None,,Service Marchés Publics,FRE12,17 bis PLACE JEAN JAURES,62300,Lens,,(+33) 3-21-69-86-73,,(+33) 3-21-69-09-35,sorfao@mairie-lens.fr,http://www.villedelens.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_cbQXEPp-am,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_cbQXEPp-am,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_cbQXEPp-am,False,True,,False,True
18-100018,Ville d'Olivet,21450232000010,,,FRB06,"283 rue du Général de Gaulle, Cs 20129",45161,Olivet,,(+33) 2-38-69-83-90,,(+33) 2-38-69-83-78,commande.publique@olivet.fr,http://www.olivet.fr,http://www.marches-publics.info/acheteur/olivet/,,,,,False,True,,False,True
18-100019,Ville d'Olivet,21450232000010,,,FRB06,"283 rue du Général de Gaulle, Cs 20129",45161,Olivet,,(+33) 2-38-69-83-90,,(+33) 2-38-69-83-78,commande.publique@olivet.fr,http://www.olivet.fr,http://www.marches-publics.info/acheteur/olivet/,,,,,False,True,,False,True
18-100020,Mairie de Stains,None,,,FR106,"64, Av Gaston Monmousseau",93421,Stains,,(+33) 1-72-03-11-53,,,commande.publique@stains.fr,http://www.stains.fr/index.php,,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309228&orgAcronyme=b4l,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309228&orgAcronyme=b4l,,False,True,,False,True
18-100021,CHU de Nantes,None,,,FRG01,5 allée de l'île gloriette,44093,Nantes cedex,,(+33) 2-40-84-68-87,,,bureau.desmarches@chu-nantes.fr,http://www.chu-nantes.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-100022,Région Provence Alpes Côte d'Azur,23130002100012,,,FRL04,"Hotel de Région, 27 Place Jules Guesde",13481,Marseille,,(+33) 4-91-57-50-57,,(+33) 4-91-57-50-64,servicedesmarches@regionpaca.fr,http://www.regionpaca.fr,http://achat.regionpaca.fr,,,,,False,True,,False,True
18-100024,PETR PAYS VALLEE DU LOIR,20007639600015,,,FRG04,"Rue Anatole Carré, Hôtel de Ville",72500,Vaas,,(+33) 2-43-38-16-63,,,pays@pays-valleeduloir.fr,http://www.pays-valleeduloir.fr,http://www.pays-valleeduloir.fr,,,,,False,True,,False,True
18-100025,OPHLM de Drancy,None,"M. AMARI Farid, Directeur Général",,,27 rue Roger Petieu,93700,Drancy,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-100026,Ville de Saint-Malo,None,"Mme Mouric Anne, Ville de Saint-Malo",,,CS 21826,35418,Saint-malo cedex,,02-99-21-92-28,,02-99-21-92-38,amouric@saint-malo.fr,,,,,,,False,False,,False,False
18-100027,COM DE COMMUNES PLAINES MONTS FRANCE,20003309000016,,,FR102,6 rue du Général De Gaulle,77230,Dammartin-en-Goële,,,,,marchespublics@cc-pmf.fr,http://www.cc-pmf.fr,https://agysoft.marches-publics.info,,,,,False,True,,False,True
18-100028,Ville de Paris - Jeunesse et sports,None,M. ZUCCARELLI Roméo,,,"Stade Charlety, 99 bd Kellermann",75013,Paris,,,,,djs-aapc@paris.fr,http://www.paris.fr,,,,,,False,False,,False,False
18-100029,Ville d'Éragny sur Oise,None," Humbert Thibault, Maire",,,Place Louis Don Marino BP 70021,95610,Eragny sur Oise,,01-34-48-35-00,,01-34-48-35-01,marchespublicseragny@eragny.fr,http://www.eragny.fr/,https://www.marchespublics-idf-centre.fr,,,,,False,False,,False,False
18-100030,Conseil général de l'Isère,None, Direction territoriale du Haut Rhône dauphinois,,,45 impasse de l'ancienne gare BP 138,38460,CREMIEU,,04-74-18-65-60,,04-74-18-65-65,haut-rhone-dauphinois@isere.fr,http://www.isere.fr,https://marchespublics.isere.fr,,,,,False,False,,False,False
18-100031,SAELSI,None,,,FR,Place Beauvau,75008,Paris cedex 08,,(+33) 1-86-21-60-03,,,saelsi-sda-bmp-ag@interieur.gouv.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&amp;amp;amp;AllCons&amp;amp;amp;refConsultation=225229&amp;amp;amp;orgAcronyme=g6l,,,,,,False,True,,False,True
18-100033,RESIDENCES MEDICALISEES DU CANTON VERT,None, JAEGLI JEAN LOUIS,,,231 Pairis,68370,ORBEY,,03-89-71-76-00,,03-89-71-76-04,jl.jaegli@hopital-cantonvert.fr,http://www.hopital-cantonvert.fr,,,,,,False,False,,False,False
18-100034,Ville de Meudon,None,M. LEREDU Marc,,,6 avenue le Corbeiller,92195,Meudon cedex,,01-41-14-81-73,,,marc.leredu@mairie-meudon.fr,http://www.meudon.fr,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=301097&orgAcronyme=y6u,,,,,False,False,,False,False
18-100035,Groupe Hospitalier de La Rochelle,None,,,FRI32,Rue du Dr Schweitzer,17019,La rochelle,,(+33) 5-46-45-51-14,,(+33) 5-46-45-51-10,cellule-marches@ch-larochelle.fr,http://www.ch-larochelle.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_IxI7JKxNrN,http://www.achatpublic.com,,False,True,,False,True
18-100036,Ville de Sainte-Feyre,None,,,FRI22,Place de la Mairie,23000,SAINTE FEYRE,,(+33) -05-55-80-00-17,,(+33) -05-55-80-08-18,sainte-feyre@wanadoo.fr,http://www.saintefeyre.fr,http://www.centreofficielles.com,,,http://www.centreofficielles.com,,False,True,,False,True
18-100037,ville de Corbeil-Essonnes,None,,,FR104,"M. Régis CAILLOT, Responsable du Service de la Commande Publique - 2, Place Galignani",91108,Corbeil essonnes cedex,,(+33) 1-60-89-78-20,,(+33) 1-60-89-71-91,marchespublics@mairie-corbeil-essonnes.fr,http://www.corbeil-essonnes.com/spip.php?article1000,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_Hk7_njiao7,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_Hk7_njiao7,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_Hk7_njiao7,,False,True,,False,True
18-100038,Ets Public Foncier Local de l'Oise,None, VASSEUR JONATHAN,,,28 rue Jean-Baptiste GODIN,60000,BEAUVAIS,,03-44-10-20-08,,03-44-10-20-00,jonathan.vasseur@epflo.fr,http://www.epflo.fr,http://www.epflo.fr,,,,,False,False,,False,False
18-100039,CTRE HOSPITALIER UNVT GRENOBLE,None,,Cellule des Marchés,FRK24,Cs 10217,38043,Grenoble cedex 09,,(+33) 4-76-76-68-59,,(+33) 4-76-76-68-50,marches@chu-grenoble.fr,http://www.chu-grenoble.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=387404&orgAcronyme=x7c,https://www.marches-publics.gouv.fr,,False,True,,False,True
18-100040,Bibliothèque nationale de France,None,,,FR101,Quai François Mauriac,75706,Paris Cedex 13,,(+33) 1-53-79-42-37,,,dmp@bnf.fr,https://marchespublics.bnf.fr,https://marchespublics.bnf.fr,,https://marchespublics.bnf.fr/dmp/wdepdmp.nsf/avis/2018-1623,https://marchespublics.bnf.fr/dmp/wdepdmp.nsf/avis/2018-1623,,False,True,,False,True
18-100041,Conseil Rég Provence-Alpes-Côte d'Azur,34020657200067,,,FRL,"pour le compte de la Région Paca, 29 Bd Charles Nedelec",13331,Marseille,,,,,damj@areapaca.com,http://www.areapaca.com,http://achat.regionpaca.fr,,http://achat.regionpaca.fr,http://achat.regionpaca.fr,,False,True,,False,True
18-100043,GIP CPAGE,None, Chomton Mathilde,,,19 rue Louis de Broglie - BP 56507,21065,DIJON Cedex,,03-80-28-46-95,,,mathilde.chomton@cpage.fr,,,,,,,False,False,,False,False
18-100046,Commune de Jarnac,None, Le Maire,,,PLACE JEAN JAURES BP 2,16200,JARNAC,,05-45-81-08-11,,05-45-35-09-67,mairie@ville-de-jarnac.fr,http://charente.marches-publics.info/accueil.htm,http://charente.marches-publics.info/accueil.htm,,,,,False,False,,False,False
18-100047,CC Pays de Coulommiers,20003559000013,,,FR102,13 rue du Général de Gaulle,77120,Coulommiers,,(+33) 1-64-75-39-25,,(+33) 1-64-75-89-79,marches.publics@coulommiers.fr,http://www.paysdecoulommiers.fr/,http://www.marches-publics.info/,,,,,False,True,,False,True
18-100048,COMMUNE DE BEZONS,None,,,FR10,6 avenue Gabriel Peri,95870,Bezons,,,,,commande-publique@mairie-bezons.fr,http://www.ville-bezons.fr/,,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309229&orgAcronyme=z6n,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309229&orgAcronyme=z6n,,False,True,,False,True
18-100049,Cté de Communes Adour-Madiran,None, GANIOT Jérôme,,,21 place du Corps Franc Pommiès,65500,VIC EN BIGORRE,,05-62-31-68-84,,,jerome.ganiot@adour-madiran.fr,http://cc-adour-madiran.e-marchespublics.com,http://cc-adour-madiran.e-marchespublics.com,,,,,False,False,,False,False
18-100050,VALLEE SUD GRAND PARIS,None, CLETY Aurélien,,,28 rue de la Redoute,92260,Fontenay-aux-Roses,,01-86-63-11-40,,,aurelien.clety@valleesud.fr,http://valleesud.e-marchespublics.com,http://valleesud.e-marchespublics.com,,,,,False,False,,False,False
18-100051,CCIR LANGUEDOC ROUSSILLON MIDI PYRENEE,None,,,FRJ,5 Rue Dieudonné COSTES BP 80032,31701,Blagnac cedex,,(+33) 5-62-74-20-00,,(+33) 5-62-74-20-20,c.puech@occitanie.cci.fr,http://www.occitanie.cci.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-100052,Commune de Lauroux,None, Monsieur le Maire,,,Commune de LaurouxHôtel de Ville,34700,LAUROUX,,04-67-44-09-59,,,mairie.lauroux@lodevoisetlarzac.fr,,,,,,,False,False,,False,False
18-100053,CCI AMIENS-PICARDIE,None,Mme Présidente La,,,Service marchés publics - 6 Boulevard de Belfort - CS 73902,80039,Amiens cedex 1,,03-22-82-22-13,,,marches.publics@amiens-picardie.fr,http://www.amiens-picardie.cci.fr,http://www.marchespublics.gouv.fr,,,,,False,False,,False,False
18-100054,COMMUNE DE MIGENNES,None,"M. SGITCOVICH Peggy, Ville de Migennes",,,Place de hotel de ville,89400,Migennes,,03-86-80-09-45,,,accueil@ville-migennes.fr,http://www.ville-migennes.fr,http://www.e-bourgogne.fr,,,,,False,False,,False,False
18-100055,CCI AMIENS-PICARDIE,None,Mme Présidente La,,,Service marchés publics - 6 Boulevard de Belfort - CS 73902,80039,Amiens cedex 1,,03-22-82-22-13,,,marches.publics@amienspicardie.fr,http://www.amiens-picardie.cci.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-100056,LOUDEAC COMMUNAUTE BRETAGNE CENTRE,None,,,FRH01,"4/6, boulevard de la gare",22600,LOUDEAC,,(+33) 2-96-66-09-09,,,s.cotbreil@loudeac-communaute.bzh,https://www.megalisbretagne.org/,https://www.megalisbretagne.org/,,https://www.megalisbretagne.org/,https://www.megalisbretagne.org/,,False,True,,False,True
18-100057,Ville de La Garenne-Colombes,None,,Service marchés publics,FR105,68 boulevard de la république,92250,La garenne colombes,,(+33) 1-72-42-40-95,,(+33) 1-72-42-45-49,marches.publics@lagarennecolombes.fr,https://www.lagarennecolombes.fr/,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309243&orgAcronyme=d6n,,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309243&orgAcronyme=d6n,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=309243&orgAcronyme=d6n,False,True,,False,True
18-100058,Ville de Clamart,None,,,FR105,1-3 avenue Jean Jaurès,92140,Clamart,,,,,marchespublics@clamart.fr,http://http://www.clamart.fr,http://ville-clamart.e-marchespublics.com,,,http://ville-clamart.e-marchespublics.com/dossier_de_consultation_electronique_667_566754.html,,False,True,,False,True
18-100059,EPT GRAND PARIS GRAND EST,None,"M. Teulet Michel, Président",,,"Immeuble "" Jupiter "", 11 boulevard du Mont d'Est, CS 60027",93192,Noisy-le-grand cedex,,01-41-70-39-10,,,commande-publique@grandparisgrandest.fr,https://www.grandparisgrandest.fr/,,,,,,False,False,,False,False
18-100060,Ville d'Othis,None, STURM Pascal,,,4/6 rue Gérard de Nerval,77280,OTHIS,,01-60-03-85-85,,01-60-06-91-11,marchespublics@othis.fr,http://othis.e-marchespublics.com,http://othis.e-marchespublics.com,,,,,False,False,,False,False
18-100061,EN3S,None, Service Conseils en Achats,,,27 rue des docteurs Charcot,42031,SAINT ETIENNE cédex 2,,04-77-81-18-13,,,marches@en3s.fr,http://en3s.e-marchespublics.com,http://en3s.e-marchespublics.com,,,,,False,False,,False,False
18-100062,CCAM,None,"M. BOUCHER François, Président CCAM",,,1bis rue des Ecoles,89400,Migennes,,03-86-92-66-85,,,cc-am@orange.fr,,,,,,,False,False,,False,False
18-100063,OPH de Coulommiers,2018-10,,,FR102,13 Allée de La Rotonde,77120,Coulommiers,,(+33) 1-64-03-89-34,,(+33) 1-64-03-89-99,marches@ophcoulommiers.fr,http://oph-coulommiers.e-marchespublics.com,http://oph-coulommiers.e-marchespublics.com,,http://oph-coulommiers.e-marchespublics.com,http://oph-coulommiers.e-marchespublics.com,,False,True,,False,True
18-100064,Musée du Louvre Lens,None, THUILLIEZ Kévin,,,6 rue Charles Lecocq - BP 11,62301,Lens,,03-21-18-62-62,,03-21-18-62-65,,http://www.louvrelens.fr/,http://louvrelens.e-marchespublics.com,,,,,False,False,,False,False
18-100065,Ville d'Othis,None, STURM Pascal,,,4/6 rue Gérard de Nerval,77280,OTHIS,,01-60-03-85-85,,01-60-06-91-11,marchespublics@othis.fr,http://othis.e-marchespublics.com,http://othis.e-marchespublics.com,,,,,False,False,,False,False
18-100066,Ville de Thouaré-sur-Loire,None,,,FRG01,6 rue de Mauves - BP 50316,44473,Carquefou Cédex,,(+33) 2-40-68-09-70,,(+33) 2-40-72-63-24,marches.publics@mairie-thouare.fr,http://www.thouare.fr,http://thouare.e-marchespublics.com,,,,,False,True,,False,True
18-100067,Cté d'agglomération du Boulonnais,None, Cellule Marchés Publics,,,1 Bd du Bassin Napoléon - BP 755,62321,Boulogne sur Mer Cedex,,03-21-10-36-17,,03-21-10-28-50,cballe@agglo-boulonnais.fr,http://www.agglo-boulonnais.fr/,http://www.agglo-boulonnais.fr/,,,,,False,False,,False,False
18-100068,Cté d'agglomération du Boulonnais,None, Cellule Marchés Publics,,,1 Bd du Bassin Napoléon - BP 755,62321,Boulogne sur Mer Cedex,,03-21-10-36-17,,03-21-10-28-50,cballe@agglo-boulonnais.fr,http://www.agglo-boulonnais.fr/,http://www.agglo-boulonnais.fr/,,,,,False,False,,False,False
18-100069,Centre Hospitalier de Cayenne,None,,,FRY,Rue des Flamboyants - BP 6006,97306,Cayenne Cedex,,(+33) 5-94-39-53-48,,(+33) 5-94-39-51-18,gestion_cellule.marche@ch-cayenne.fr,http://char.marcoweb.fr,,,http://char.marcoweb.fr,http://char.marcoweb.fr,,False,True,,False,True
18-100072,Régie Dept Transports Landes,None, FRANCOIS Antoine,,,99 Rue Pierre Benoît,40000,Mont-de-Marsan,,05-58-05-66-00,,05-58-75-34-00,afrancois@rdtl.fr,http://rdtl.e-marchespublics.com,http://rdtl.e-marchespublics.com,,,,,False,False,,False,False
18-100073,COLLECTIVITE TERRITORIALE DE GUYANE,None," ALEXANDRE Rodolphe, Président",,,"Hôtel de la Collectivité Territoriale de Guyane, Carrefour de Suzini, CS 47025",97307,CAYENNE,,05-94-30-06-00,,05-94-31-95-22,smp@ctguyane.fr,https://www.ctguyane.fr/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
18-100074,COLLECTIVITE TERRITORIALE DE GUYANE,None," ALEXANDRE Rodolphe, Président",,,"Hôtel de la Collectivité Territoriale de Guyane, Carrefour de Suzini, CS 47025",97307,CAYENNE,,05-94-30-06-00,,05-94-31-95-22,smp@ctguyane.fr,https://www.ctguyane.fr/,http://agysoft.marches-publics.info/,,,,,False,False,,False,False
