BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-111301,Métropole de Lyon,None,,Délégation au Développement Urbain et cadre de vie - Direction RESSOURCES - AF - ressources marchés voirie,FRK26,20 rue du Lac - CS 33569,69505,LYON Cedex 03,,(+33) 4-26-99-30-78,,,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
18-112339,RPA DREAL Languedoc-R - Midi-Pyrenées,None,M. le chef de la Direction Transport - Division Maîtrise d'ouvrage de Toulouse,,,1 rue de la cité administrative,31074,Toulouse Cedex 9,,,,,ujm.dreal-occitanie@developpement-durable.gouv.fr,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
18-113714,Commune de Saint Leu,None,,à l'att.de M.le Maire,FRY40,58 rue général lambert,97436,SAINT-LEU,RE,(+33) 2-62-34-66-70,,(+33) 2-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
18-115094,Centre hospitalier de Valenciennes,None,,,FRE11,"Avenue Désandrouin, CS 50479",59322,Valenciennes,,(+33) 3-27-14-76-98,,,delavergne-f@ch-valenciennes.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-117077,Métropole Nice Côte d'Azur,None,,,FRL03,5 rue de l'Hôtel de Ville,06364,Nice Cedex 4,,,,,dao@nicecotedazur.org,http://www.e-marches06.fr,,,,,,False,True,,False,True
18-117548,Ville de Creil,None,M. Jean-Claude Villemain - Maire de Creil,,,Place François Mitterrand - B.P 76,60109,Creil cédex,,03-44-29-50-00,,03-44-29-50-02,sandrine.fernandes@mairie-creil.fr,http://www.creil.fr,http://www.achatpublic.com,,,,,False,False,,False,False
18-118310,COMMUNE DE PETITE FORET 2,None,,,FR,80 rue Jean Jaurès,59494,Petite-Forêt,,,,,emarousez@mairie-peitteforet.fr,https://www.petite-foret.fr,https://marches.rvvn.org,,,,,True,False,,False,True
18-118795,INST DE METALLURGIE DU VAL DE FENSCH,None,belabassi Kiedja,,,109 RUE DE THIONVILLE,57270,Uckange,,,,,,http://www.metafensch.fr,,,,,,False,False,,False,False
18-120909,LE MURETAIN AGGLO,None,,service commande publique,FRJ23,8 bis avenue Vincent AuriolCs 40029,None,Muret Cédex,,(+33) -05-34-46-61-40,,,marches.publics@agglo-muretain.fr,http://www.agglo-muretain.fr,https://marches-publics.agglo-muretain.fr,,http://marches-publics.agglo-muretain.fr,http://marches-publics.agglo-muretain.fr,,True,False,,False,True
18-122064,DGDDI,None,,Aline GIANNONI,FR,Bureau des Achats 11 rue des Deux communes,93558,Montreuil,,(+33) -15-73-49-65,,(+33) 1-57-53-49-76,dg-b3@douane.finances.gouv.fr,http://www.douane.gouv.fr,https://marches-publics.gouv.fr,,,,,False,True,,False,True
18-122073,Ville de Toulon,None,,Direction de la Commande Publique,FRL05,"A l'attention de Monsieur le Maire, Ancien Ministre Avenue de la République",83056,Toulon,,(+33) 4-94-36-33-27,,(+33) 4-94-36-31-22,marchespublics@mairie-toulon.fr,http://www.toulon.fr/marches-publics,http://www.achatpublic.com,,,,,False,True,,False,True
18-122712,Syndicat Energies de l'Isère - SE38,None,Nalini SEISSAU,,,27 rue Pierre Sémard,38000,grenoble,,04-76-03-19-20,,04-76-03-38-40,nseissau@sedi.fr,http://www.sedi.fr,http://ok.marchespublicsaffiches.com,,,,,False,False,,False,False
18-123943,CC DE PONT AUDEMER VAL DE RISLE,None,Monsieur le Président Michel LEROUX,,,2 place de Verdun BP 429,27504,Pont-Audemer cedex,,02-32-41-81-46,,02-32-41-81-53,marion.deguine@ccpavr.fr,,http://www.mpe27.fr,,,,,False,False,,False,False
18-125279,Centre national du cinéma,None,Mathieu LE COCQ,,,Département achats et marchés291 boulevard Raspail,75675,Paris cedex 14,,(+33)1-44-34-37-74,,,marchespublics@cnc.fr,https://www.cnc.fr/,https://marchespublics-cnc.omnikles.com,,,,,False,False,,False,False
18-126310,Ville de Baie-Mahault,None,,Helene POLIFONTE,FRY1,hotel de ville - Place Childeric Trinqueur,97122,Baie-mahault,GP,(+33) -05-90-26-59-62,,(+33) -05-90-26-12-34,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
18-126982,INRAP,None,,"Mme Kolomian, assistante du service",FR,"121, rue d'Alesia",75014,Paris,,(+33) 1-40-08-80-45,,,service-marches-publics@inrap.fr,http://www.inrap.fr,,,,,,False,True,,False,True
18-127068,Montpellier Méditerranée Métropole,24340001700022,,,FRJ13,1 place Georges Frêche,None,MONTPELLIER CEDEX 2,,(+33) 4-67-13-64-84,,(+33) 4-99-58-87-70,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.fr,,,https://marches.montpellier3m.fr,,False,True,,False,True
18-127237,Commune du Tampon,None,,Coordonnateur du groupement de commandes Commune du Tampon,FRY4,256 rue Hubert Delisle,97430,TAMPON,RE,(+33) 2-62-57-86-78,,(+33) 2-62-57-87-38,smp@mairie-tampon.fr,http://www.webmarche.adullact.org,,,https://webmarche.adullact.org,http://www.webmarche.adullact.org,,True,False,,False,True
18-128053,UGECAM OCCITANIE,None,Nicolas VOISIN,,,CS 20004515 avenue Georges Frêche,34174,Castelnau le Lez cedex,,,,,,http://www.ugecam-occitanie.fr/,http://meoss.achatpublic.com/accueil/,,,,,False,False,,False,False
18-128736,Ville de Gonfreville l'Orcher,None,,,FRD22,Place Jean Jaurès,76700,Gonfreville l'Orcher,,(+33) 2-35-13-18-00,,,adelaide.ladiray@gonfreville-l-orcher.fr,http://www.gonfreville-l-orcher.fr,http://www.gonfreville-l-orcher-marches.fr,,http://www.gonfreville-l-orcher-marches.fr,http://www.gonfreville-l-orcher-marches.fr,,False,True,,False,True
18-129184,Ville d'Avignon,None,,,FRL06,Hôtel de Ville Place de l'Horloge,84045,Avignon cedex 9,,(+33) 4-90-80-83-14,,(+33) 4-90-80-69-96,commande.publique@mairie-avignon.com,http://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,,,,False,True,,False,True
18-130452,OPPIC,None,,,FR101,30 Rue du château des rentiersCS 61336,75647,Paris Cedex 13,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-130673,Métropole Aix-Marseille-Provence,None,,,FRL04,58 Boulevard Charles Livon,13007,Marseille,,(+33) 4-42-62-81-27,,,marches.publics.pae@ampmetropole.fr,http://www.paysdaubagne.fr/,http://www.marchespublics.ampmetropole.fr/,,http://www.marchespublics.ampmetropole.fr/,https://www.marchespublics.ampmetropole.fr,,False,True,,False,True
18-130685,VILLE DE LA ROCHE SUR YON,None,,Anne TIERCE,FRG05,"1, place Napoléon",85021,La Roche-sur-Yon Cedex,,(+33) -02-51-47-49-14,,(+33) -02-51-24-03-35,anne.tierce@larochesuryon.fr,https://www.larochesuryon.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
18-130689,REGION GRAND EST,None,,Direction de la Commande Publique,FRF33,Maison de la Région à Metz - Place Gabriel Hocquard - CS 81004,57036,METZ CEDEX 1,,(+33) 3-87-33-62-11,,,dcpmetzfournituresservices@grandest.fr,http://www.grandest.fr,https://marchespublics.grandest.fr,,,https://marchespublics.grandest.fr,,False,True,,False,True
18-130807,Conseil Départemental de la Corrèze,None,M. Le Président du Conseil Départemental de la Corrèze,,,Direction de la Modernisation et des Moyens - Service Bâtiments - Hôtel du Département 'Marbot' 9 rue René et Emile Fage B.P.199,19005,Tulle cedex,,05-55-93-75-33,,05-55-93-75-34,marches@correze.fr,http://www.correze.fr,http://www.achatpublic.com,,,,,False,False,,False,False
18-131060,GIE Agora,None,,,FR,"(Siège social : 19 rue de Paris, CS 50070, 93013 Bobigny Cedex) - avenue du Clos Maury - CS 40217",82002,Montauban,,(+33) 5-63-68-47-52,,(+33) 5-63-68-48-89,marchespublics.grprec@agora.msa.fr,http://informatique.msa.fr,https://msa.achatpublic.com,,https://msa.achatpublic.com,https://msa.achatpublic.com,,False,True,,False,True
18-131686,S.E.R.S.,None,,,FRF11,"10, rue Oberlin - BP 50011",67080,Strasbourg Cédex,,(+33) 3-88-37-88-88,,(+33) 3-88-37-88-77,sers@sers.eu,http://www.sers.eu,,,,,,False,True,,False,True
18-131992,Ville d'Evian-les-Bains,None,Service marchés publics,,,"2, rue de ClermontCS 80098",74502,Evian-les-Bains Cedex,,04-50-83-10-91,,04-50-83-10-54,marches-publics@ville-evian.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
18-132219,Département de la Savoie,None,,,FRK27,Hôtel du Département CS 31802,73018,CHAMBERY,,,,,marches@savoie.fr,http://savoie.marcoweb.fr,http://savoie.marcoweb.fr,,,,,False,True,,False,True
18-133995,COMMUNE DE BULLY,None,,,FRK26,1 Allée du Vingtain,69210,Bully,,(+33) 4-74-01-00-67,,,dgs@bully.fr,http://www.bully.fr,https://www.webmarche.eu/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=747&orgAcronyme=z5e,,,,,False,True,,False,True
18-134302,FranceAgriMer,None,,,FR106,12 rue Henri ROL TANGUY,93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpublics@franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=375650&amp;orgAcronyme=b4n,,,,,True,False,,False,True
18-134313,Département de Maine-et-Loire,22490001900015,,Service de la commande publique et des assurances,FRG02,"Hôtel du Département - Direction des finances, des affaires juridiques et de l'évaluation - CS 94104",49941,Angers Cedex 9,,(+33) 2-41-81-44-29,,,commande-publique@maine-et-loire.fr,http://www.maine-et-loire.fr,https://www.anjoumarchespublics.fr,,https://www.anjoumarchespublics.fr,https://www.anjoumarchespublics.fr,,False,True,,False,True
18-135189,Saint-Brieuc Agglomération,None,,,FRH01,"5, rue du 71ème RI  - CS54403",22044,Saint-Brieuc,,(+33) 0-29-67-72-00-00,,,accueil@sbaa.fr,https://www.saintbrieuc-agglo.fr,https://megalisbretagne.org,,https://megalisbretagne.org,https://megalisbretagne.org,,False,True,,False,True
18-137051,Ville de Tassin La Demi Lune,None,,,FRK26,Place Hippolyte PéragutBP 58,69812,Tassin La Demi-Lune Cedex,,,,,marchespublics@villetassinlademilune.fr,http://www.tassinlademilune.fr,http://www.marches-publics.info,,http://www.marches-publics.info,https://www.marches-publics.info,,False,False,,False,False
18-137093,CNAVTS de Paris,None,,M. Sebastien Robbe,FR,110 avenue de Flandre,75951,PARIS CEDEX 19,,,,,sebastien.robbe@cnav.fr,http://www.lassuranceretraite.fr,https://meoss.achatpublic.com,,https://meoss.achatpublic.com,https://meoss.achatpublic.com,,True,False,,False,True
18-137238,Ville de Tassin La Demi Lune,None,,,FRK26,,None,Tassin La Demi-Lune,,(+33) 4-72-59-22-11,,(+33) 4-72-59-22-12,marchespublics@villetassinlademilune.fr,http://www.tassinlademilune.fr,http://www.marches-publics.info,,http://www.marches-publics.info,http://www.marches-publics.info,,False,False,,False,False
18-137385,Ville de Grigny,None,Madame Magali MAZURE,,,"19, route de corbeil",91350,Grigny,,01-69-02-53-53,5391,01-69-02-53-26,marches.publics@grigny91.fr,http://www.grigny91.fr,http://www.achatpublic.com,,,,,False,False,,False,False
18-137504,Troyes Habitat - OPH de Troyes,39872900400018,,,FRF22,4 place Langevin,10000,Troyes,,(+33) 3-25-71-17-17,,,marches@troyes-habitat.com,http://www.troyes-habitat.com,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
18-137865,Ville des Andelys,None,BEZIEL Marie-Thérèse,,,Hotel de Villeavenue du Général de Gaulle,27700,Les Andelys,,02-32-54-04-16,,02-32-54-58-11,marie-therese.beziel@ville-andelys.fr,,http://marchespublics.cg27.fr,,,,,False,False,,False,False
18-138807,Département du Finistère,22290001100016,,,FRH02,Direction des Routes et Infrastructures de Déplacements - 32 boulevard Dupleix Cs 29029,29196,Quimper Cedex,,(+33) 2-98-76-24-79,,(+33) 2-98-76-25-80,drid.sr@finistere.fr,http://www.megalisbretagne.org,http://www.megalisbretagne.org,,http://www.megalisbretagne.org,http://www.megalisbretagne.org,,False,True,,False,True
18-140260,CNRS de Vandoeuvre,None,,Pôle achats,FRF,17 rue Notre Dame des Pauvres,54519,Vandoeuvre les nancy,,,,,dr06.liste.achats@cnrs.fr,http://www.dr6.cnrs.fr/centre-est/,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=405625&amp;orgAcronyme=f2h,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=405625&amp;orgAcronyme=f2h,,False,True,,False,True
18-140448,Cté de Cnes de l'Ile de Noirmoutier,None,"M. FAUCHER Noël, Président",,,Rue de la Prée au DucBP 714,85330,Noirmoutier-en-l'Ile,,(+33) 2-51-35-89-89,,(+33) 2-51-39-51-04,achats@iledenoirmoutier.org,http://www.cdc-iledenoirmoutier.com,http://www.marches-securises.fr,,,,,False,False,,False,False
18-140656,Montpellier Méditerranée Métropole,24340001700022,,,FRJ13,1 place Georges Frêche,None,34267 Montpellier Cedex 2,,,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m.f,,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
18-141822,Bordeaux Métropole,None,,Carole Vitet,FRI12,Esplanade Charles de Gaulle,33045,Bordeaux cedex,,(+33) 5-56-93-65-65,,(+33) 5-56-99-87-83,dacp@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://demat-ampa.fr,,https://demat-ampa.fr,https://demat-ampa.fr,,False,True,,False,True
18-141960,SECOMILE,None,,,FRD,20 rue Joséphine,27000,EVREUX,,(+33) 2-32-38-85-85,,(+33) 2-32-38-85-84,travaux@secomile.fr,http://www.secomile.fr,,,,,,False,True,,False,True
18-142001,Conseil départemental du Pas-de-Calais,None,M. le Président du Conseil départemental,,,Hôtel du départementrue Ferdinand Buisson,62018,Arras cedex 9,,03-21-21-67-32,,03-21-21-62-38,,http://www.pasdecalais.fr,https://marches.local-trust.com/cg-62,,,,,False,False,,False,False
18-142195,Commune de Saint Leu,None,,"Service des marchés publics, à l'attention de Mr le Maire, Bruno DOMEN",FRY40,"58, rue du général Lambert",97436,Saint-Leu,RE,(+33) -02-62-34-80-03,,(+33) -02-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
18-142237,Commune de Saint Leu,None,,"Service des marchés publics, à l'attention de Mr le Maire, Bruno DOMEN",FRY40,"58, rue du Général Lambert",97436,Saint-Leu,RE,(+33) -02-62-34-80-03,,(+33) -02-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
18-142272,RPA DREAL Languedoc-R - Midi-Pyrenées,None,,Unité jurique et marchés (UJM),FRJ23,1 rue de la cité administrativeCedex 9,31074,TOULOUSE,,,,,ujm.dreal-occitanie@developpement-durable.gouv.fr,http://www.occitanie.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr/,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr/,,False,True,,False,True
18-142297,Bordeaux Métropole,None,Carole Vitet,,,Esplanade Charles de Gaulle,33045,Bordeaux cedex,,05-56-93-93-65,,05-56-99-87-83,dacp@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://demat-ampa.fr,,,,,False,False,,False,False
18-142423,Commune de Saint Leu,None,,"Service des marchés publics, à l'attention de Mr le Maire, Bruno DOMEN",FRY40,"58, rue du général Lambert",97436,Saint-Leu,RE,(+33) -02-62-34-80-03,,(+33) -02-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
18-142769,communauté agglo albigeois,None,,,FRJ27,Parc François Mitterrand,81160,Saint-Juéry,,,,,marchespublics@grand-albigeois.fr,http://www.grand-albigeois.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
18-142772,communauté agglo albigeois,None,,,FRJ27,Parc François Mitterrand,81160,Sant-juéry,,,,,marchespublics@grand-albigeois.fr,http://www.grand-albigeois.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
18-143097,Département des Alpes-Maritimes,None,,,FRL03,"M. le président du Conseil Départemental des Alpes-Maritimes, , direction générale adjointe pour les ressources, moyens et la modernisation de l'administration - direction des finances, de l'achat et de la commande publique - service des marchés - cadam - 147 Bd du Mercantour - tour Jean Moulin - bureau 630, à l'attention de M. le président du Conseil départemental des Alpes-Maritimes (du lundi au",06201,Nice cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,http://www.e-marches06.fr,,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
18-143198,Rouen Habitat,None,,,FR,https://www.marches-publics.info/accueil.htm,76000,ROUEN,,(+33) 2-35-15-61-61,,,contact@rouenhabitat.fr,https://www.marches-publics.info/accueil.htm,,,https://www.marches-publics.info/accueil.htm,https://www.marches-publics.info/accueil.htm,,False,True,,False,True
18-143316,COLLECTIVITE TERRITORIALE MARTINIQUE,COLLECTIVITE TERRITORIALE MARTINIQUE,,,FRY20,Rue Gaston Deferre,97200,FORT DE FRANCE,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,courrier@collectivitedemartinique.mq,https://www.collectivitedemartinique.mq,http://www.collectiviteterritorialedemartinique.achatpublic.com,,https://collectiviteterritorialedemartinique.achatpublic.com,http://www.collectivitedemartinique.achatpublic.com,,False,True,,False,True
18-143404,COM D AGGL DE LA PORT DU HAINAUT,None,,,FRE11,Site minier de Wallers Arenberg - BP59,59135,Wallers,,,,,marchespublics@agglo-porteduhainaut.fr,https://marchespublics.agglo-porteduhainaut.fr,,,https://marchespublics.agglo-porteduhainaut.fr,https://marchespublics.agglo-porteduhainaut.fr,,True,False,,False,True
18-143432,A.P.I.J.,None,équipe 3,,,30 rue du Château des Rentiers,75013,Paris,,,,,servane.de-montigny@apij-justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com,,,,,False,False,,False,False
18-143728,CNAVTS de Paris,None,,,FR1,110 avenue de Flandre,None,Paris,,,,,jean-luc.de-munck@cnav.fr,http://www.lassuranceretraite.fr,https://meoss.achatpublic.com,,https://meoss.achatpublic.com,https://meoss.achatpublic.com,,False,True,,False,True
18-144119,Ville d'Issoire,None,,,FRK14,"Direction de la Commande Publique - Service des marchés publics2 rue Eugène Gauttier, BP2",63501,Issoire,,(+33) 4-73-89-03-54,,(+33) 4-73-89-41-05,lgrandeur@issoire.fr,http://www.issoire.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
18-144155,Ville de Nogent-sur-Seine,None,,,FRF2,,None,10400 Nogent sur seine,,,,,commande.publique@ville-nogent-sur-seine.fr,http://www.nogent-sur-seine.fr,,,http://www.xmarches-aube.fr,http://www.xmarches-aube.fr,,False,True,,False,True
18-144226,Hérault Energies,None,,,FRJ13,33 avenue JB Salvaing et J. Schneider B.P. 28,34120,Pézenas,,(+33) 4-67-09-70-20,,,marchespublics@herault-energies.fr,http://www.herault-energies.fr,http://marchespublics.herault.fr,,,,,False,True,,False,True
18-144335,Hérault Energies,None,,,FRJ13,33 avenue JB Salvaing et J Schneider BP 28,34120,Pézenas,,(+33) 4-67-09-70-20,,(+33) 4-67-09-70-39,marchespublics@herault-energies.fr,http://www.herault-energies.fr,http://marchespublics.herault.fr,,,,,False,True,,False,True
18-144336,Métropole de Lyon,None,,Délégation au développement urbain et cadre de vie - direction ressources - AF - ressources voirie marchés,FRK26,20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
18-144465,Ville de Baie-Mahault,None,Mme Le Maire de Baie-Mahault,,,Hôtel de ville,97122,Baie-mahault,,(+33)5-90-26-59-60,,(+33)5-90-26-12-34,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-144684,Communauté d'Agglomération du Cotentin,None,David ALEXANDRE,,,8 rue des Vindits,50130,Cherbourg-en-Cotentin,,,,,,,,,,,,False,False,,False,False
18-145159,Ville de Toulon,None,,Direction de la Commande Publique,FRL05,"A l'attention de M. le Maire de Toulon - Ancien Ministre, Hôtel de Ville, Avenue de la République CS 71407",83056,TOULON,,(+33) 4-94-36-85-75,,,marchespublics@mairie-toulon.fr,http://www.toulon.fr/marches-publics,http://www.achatpublic.com,,,,,False,True,,False,True
18-145214,Ville de Toulon,None,,Direction de la Commande publique,FRL05,C.S. 71407 à l'attention de M. le Maire de Toulon - ancien Ministre,83056,Toulon,,(+33) 4-94-36-33-72,,,marchespublics@mairie-toulon.fr,http://www.toulon.fr/marches-publics,http://www.achatpublic.com,,,,,False,True,,False,True
18-145263,Syndicat des Eaux de Charente-Maritime,None,M. le Président,,,131 Cours GenêtC.S. 50517,17119,SAINTES CEDEX,,,,,,,,,,,,False,False,,False,False
18-145409,MINARM/DGA/DO/S2A,FR 74 150 000 271 ,"M. Dominique BOULBEN , Ministère des armées",Acheteur négociateur,,Ministère des armées - Direction générale de l'armement - Direction des opérations - Service des achats d'armement / division achats Sud-Est/Site Istres F-,13804,Istres,,(+33) -04- 4-2 -48- 3-7 -64,,(+33) -04- 4-2 -48- 3-2 -10,,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
18-145862,Université de bourgogne,None,,Service Achats,FRC1,Maison de l'UniversitéEsplanade ErasmeB.P. 27877,21078,Dijon cedex,,(+33) 3-80-39-35-50,,,service.achats@u-bourgogne.fr,http://www.u-bourgogne.fr/,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
18-146000,MINARM/DGA/DO/S2A,FR 34152000527,M. l'adjoint au chef du Service des achats d'armement,Bruno Chatelain,,"Ministère des armées - Direction Générale de l'armement- Direction des opérations - Service des achats d'armement MINARM/DGA/DO/S2A60, boulevard du général Martial Valin - CS 21623",75509,Paris,,(+33) 9-88-67-07-33,,,bruno-h.chatelain@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
