BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
17-177111,Mairie de Bordeaux,None,,Bordeaux Métropole-DGFCP/DACP/Service Contrats Complexes,FRI12,4 rue Claude Bonnier,33043,bordeaux,,(+33) 5-57-20-73-62,,,contratscomplexes@bordeaux-metropole.fr,http://www.bordeaux.fr,http://www.demat-ampa.fr,,,http://www.demat-ampa.fr,,False,False,,False,False
17-179847,Centre Hospitalier de Douai,None,Madame Jessica NOULETTE,,,Direction générale - Service des affaires juridiques - Cellule des marchés publics - Route de Cambrai - BP 10740,59507,Douai cedex,,03-27-94-71-02,,03-27-94-70-14,marchespublics@ch-douai.fr,http://www.ch-douai.fr,https://plateforme.achat-hopital.com/,,,,,False,False,,False,False
17-180387,EPF Nord-Pas-De-Calais,None,Mme Loranne BAILLY,,,"ETABLISSEMENT PUBLIC FONCIER NORD PAS DE CALAIS 594, av. Willy Brandt CS 20003",59777,Euralille,,(+33)3-28-07-25-00,,(+33)3-28-07-25-01,marches-publics@epf-npdc.fr,https://marchespublics-epf-npdc.omnikles.com,,,,,,False,False,,False,False
17-181087,Cté de Cnes du Grand Pontarlier,None,M. le Président,,,22 rue Pierre Déchanet BP 49,25301,Pontarlier cedex,,03-81-39-40-02,,03-81-39-87-16,ccgpmarchespublics@grandpontarlier.fr,http://www.grandpontarlier.fr,http://ccgp.marcoweb.fr,,,,,False,False,,False,False
17-181848,Département du Finistère,None,Madame la Présidente,,,"32, boulevard Dupleix - CS 29029",29196,Quimper cedex,,02-98-76-21-98,,02-98-76-21-28,marche-dsi@finistere.fr,,http://www://e-megalisbretagne.org,,,,,False,False,,False,False
17-182217,Commune de Saint Leu,None,,"Service des marchés publics, à l'attention de M. Bruno DOMEN, le maire",FRY40,"58, rue du Général Lambert",97436,Saint-Leu,RE,(+33) -02-62-34-80-03,,(+33) -02-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
17-32200,ville du Cateau-Cambrésis,None,frédéric Barré,,,"1, Rue Victor Hugo",59360,Le Cateau-Cambrésis,,,,,,,,,,,,False,False,,False,False
17-34443,Commune de Saint Leu,None,,"A l'attention de M. Bruno Domen, le maire - Service de la Commande publique",FRY40,"58, rue du Général Lambert",97436,Saint-Leu,RE,(+33) 2-62-34-80-03,,(+33) 2-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
17-53045,MAIRIE DE BOUENI,None,ALI TAMOU Athoumani,,,2 rue de la fraternité,97620,Bouéni,,02-69-62-16-31,,02-69-62-05-23,contact@boueni.fr,,,,,,,False,False,,False,False
18-10056,Cdc du Pays de Falaise,None,,M. Le Président,FRD11,Zone d'activité de GuibrayRue de l'Industrie,14700,Falaise,,,,,marchespublics@paysdefalaise.fr,http://www.paysdefalaise.fr,http://www.pa-paysdefalaise.fr,,,,,False,True,,False,True
18-10112,Ville de Chelles,None,,Direction de la Commande Publique,FR102,Parc du Souvenir Emile Fouchard,77500,Chelles,,(+33) 1-64-72-85-66,,(+33) 1-64-72-88-17,dcp@chelles.fr,http://www.chelles.fr,https://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_PYesLhRyBu,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_PYesLhRyBu,,False,True,,False,True
18-10855,Commune du Tampon,None,,service commande publique,FRY40,"256, rue Hubert Delisle",97430,Tampon,,(+26) 2-62-57-87-32,,(+26) 2-62-57-87-38,smp@mairie-tampon.fr,http://webmarche.adullact.org,,,,,,False,True,,False,True
18-11197,Communauté Urbaine Caen la mer,None,,,FRD11,"16, Rue Rosa Parks Cedex 9 CS 52700",14050,CAEN,,,,,passation.contrats@caenlamer.fr,http://www.caenlamer.fr/,http://www.achatpublic.com/,,,,,False,True,,False,True
18-1144,Département de l'Oise,None,,,FRE22,"Direction générale adjointe Finances et Modernisation Direction de la commande publique 224, bis avenue Marcel Dassault",60000,Beauvais,,(+33) 3-44-06-60-60,,,ld-commandepublique-sec@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,https://www.marches-securises.fr/perso/cg60/,,False,True,,False,True
18-13676,REGION OCCITANIE,None,,,FRJ2,"22, Boulevard du Maréchal JUIN Cedex 09",31406,Toulouse,,,,,marches.publics@laregion.fr,http://www.laregion.fr/Les-marches-publics-33845,http://www.laregion.fr/Les-marches-publics,,,,,False,True,,False,True
18-14,CNRS - Délégation Alsace,None,Le Délégué Régional du CNRS - Délégation Alsace,,,23 rue du Loess,67037,Strasbourg,,03-88-10-68-21,,03-88-10-67-91,sfc.achat-marche@alsace.cnrs.fr,http://www.alsace.cnrs.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=354210&orgAcronyme=f2h,,,,,False,False,,False,False
18-1435,SEMITAG,None,Service Achats,,,cs 70258,38044,Grenoble cedex 9,,04-76-20-66-10,,,achats@semitag.fr,,,,,,,False,False,,False,False
18-14789,ville de Louviers,None,,,FRD21,"19, rue Pierre Mendès France  CS 10621",27406,LOUVIERS,,(+33) 2-32-09-58-32,,(+33) 2-32-09-58-30,marchespublics@seine-eure.com,http://www.ville-louviers.fr/mairie/mairie.htm,http://www.mpe27.fr,,,,,False,True,,False,True
18-14949,Département de Tarn-et-Garonne,None,,,FRJ,100 boulevard Hubert GOUZEBP 783,None,Montauban,,,,,jean-nicolas.bruzard@ledepartement82.fr,http://www.marchespublics.ledepartement82.fr,,,,,,False,True,,False,True
18-15483,Caisse des Ecoles Mairie Saint-Pierre,None,,,FRY40,"28, RUE AUGUSTE BABET",97410,SAINT-PIERRE,RE,(+33) -22-62-96-65-41,,(+33) -22-62-96-65-49,affairescolaire@saintpierre.re,http://ville-saintpierre.fr,http://www.achat-national.com,,,,,False,True,,False,True
18-15974,SMITVAD du Pays de Caux,None,M. le Président,,,14 Place du Général Leclerc - Bp14,76760,Yerville,,02-35-56-15-60,,02-35-56-15-64,contact@smitvad.fr,http://www.smitvad.com/marches.html,http://www.smitvad.com/marches.html,,,,,False,False,,False,False
18-16237,EHPAD DU HAUT LEON,None,,,FR,82 rue du Pont NeufBP 95,29250,SAINT POL DE LEON,,(+33) 2-98-69-12-35,,,maison-de-retraite-kersaudy@wanadoo.fr,https://marches.fhf.fr/,https://marches.fhf.fr/,,,,,False,True,,False,True
18-16377,OPPIC,None,,,FR101,30 rue du Chateau des Rentiers,75647,PARIS Cedex 13,,(+33) -01-44-97-78-00,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
18-16782,Centre Hospitalier Sud Gironde,None,,,FR,boîte postale 90055place saint michel,33192,la reole cedex,,(+33) -05-56-61-52-35,,(+33) -05-56-61-52-22,annick.gillery@ch-sudgironde.fr,http://www.ch-sudgironde.fr,http://www.ch-sudgironde-marches.com,,,,,False,True,,False,True
18-17171,METROPOLE DE LYON,None,,Xavier FOURNIER,FRK26,"20, rue du Lac CS 33569Cedex 03",69505,LYON,,,,,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com/,http://marchespublics.grandlyon.com/,,http://marchespublics.grandlyon.com/,http://marchespublics.grandlyon.com/,,False,True,,False,True
18-17402,S.D.I.S. du Puy-de-Dôme,None,,,FRK14,143 Avenue du Brezet - BP 280,63008,Clermont-Ferrand,,,,,marche-pub@sdis63.fr,http://www.agysoft.marches-publics.info,http://www.agysoft.marches-publics.info,,,,,False,True,,False,True
18-17466,OPPIC,None,,,FR101,"30, rue du Château des Rentiers",75647,Paris Cedex 13,,(+33) 1-44-97-78-00,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr/,http://www.marches-publics.gouv.fr,,False,True,,False,True
18-17507,communauté agglo albigeois,None,,,FRJ27,parc françois mitterrand,81160,saint juery,,(+33) 5-63-76-06-06,,(+33) 5-63-45-72-45,marchespublics@grand-albigeois.fr,http://www.grand-albigeois.fr,https://wwww.marches-securises.fr,,,,,False,True,,False,True
18-17838,Ville de Montfermeil,None,,,FR106,7 place Jean Mermoz,93370,Montfermeil,,,,,service.marches@ville-montfermeil.fr,http://www.ville-montfermeil.fr,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=301890&amp;orgAcronyme=y0w,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=301890&amp;orgAcronyme=y0w,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=301890&amp;orgAcronyme=y0w,,False,True,,False,True
18-18408,Commune de Carry le Rouet,None,Monsieur le Maire,,,Hôtel de villeboulevard des Moulins,13620,Carry-le-Rouet,,,,,,,http://agysoft.marcoweb.fr,,,,,False,False,,False,False
18-18445,Département de Tarn-et-Garonne,None,,,FR,100 boulevard Hubert GOUZEBP 783,82013,Montauban,,,,,jean-nicolas.bruzard@ledepartement82.fr,http://www.ledepartement.fr,,,,,,False,True,,False,True
18-19056,Commune du Tampon,None,,Service des marchés publics,FRY40,256 rue Hubert Delisle,97430,Tampon,,(+26) 2-62-57-86-32,,(+26) 2-62-57-87-38,smp@mairie-tampon.fr,http://webmarche.adullact.org.,http://webmarche.adullact.org.,,,,,False,True,,False,True
18-20074,Ville de Montpellier,None,,Service de la Commande Publique,FRJ13,1 place Georges Frêche,None,Montpellier cedex 2,,(+33) -04-67-34-87-63,,(+33) -04-99-06-06-85,commandepublique@ville-montpellier.fr,https://marches.montpellier3m.fr,http://www.montpellier.fr,,,,,False,True,,False,True
18-20688,S.I.T.T.O.M.A.T.,None,,,FRL05,Chemin Gaetan GastaldoQuartier Escaillon,None,Toulon,,(+33) -04-94-89-64-94,,(+33) -04-94-22-37-30,contact@sittomat.fr,http://www.sittomat.fr,http://www.sittomat.marcoweb.fr,,,,,False,True,,False,True
18-20910,Ville d'Arras,None,Monsieur le Maire,,,6 place Guy Mollet BP 70913,62022,arras,,03-21-50-69-31,,,s-marches@ville-arras.fr,http://arras.fr,,,,,,False,False,,False,False
18-21466,Crédit municipal de Paris,None,Monsieur le Directeur général,,,55 rue des Francs-Bourgeois,75181,PARIS Cedex 04,,,,,service-marchespublics@creditmunicipal.fr,http://www.creditmunicipal.fr,,,,,,False,False,,False,False
18-21914,Département de l'Oise,None,,,FRE22,Direction générale adjointe Finances et ModernisationDirection de la Commande Publique224 bis avenue Marcel Dassault,60000,Beauvais,,(+33) 3-44-06-60-60,,,ld-commandepublique-sec@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,https://www.marches-securises.fr/perso/cg60/,,False,True,,False,True
18-21983,OPPIC,None,Mme la Présidente de l'OPPIC,,,30 rue du Château des RentiersCS 61336,75647,Paris Cedex 13,,01-44-97-78-00,,01-44-97-79-05,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-23664,Département de Tarn-et-Garonne,None,,,FRJ28,,None,Montauban,,,,,marches-publics@ledepartement82.fr,https://www.marchespublics.ledepartement82.fr,,,,,,False,True,,False,True
18-24079,ville de Clichy-sous-bois,None,M.le maire,,,Place du 11 novembre 1918,93390,Clichy-sous-Bois,,,,,,,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_hTcpHm1cbX&v=1&selected=0,,,,,False,False,,False,False
18-25884,Ville de Montfermeil,None,,,FR106,7 place Jean Mermoz,93370,Montfermeil,,(+33) 1-41-70-70-70,,,service.marches@ville-montfermeil.fr,http://www.ville-montfermeil.fr,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=301745&amp;orgAcronyme=y0w,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=301745&amp;orgAcronyme=y0w,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=301745&amp;orgAcronyme=y0w,,False,True,,False,True
18-263,Ville de Dunkerque,None,,Direction de la commande publique - pôle juridique,FRE,Place Charles Valentin B.P 6537,59386,Dunkerque,,(+33) 3-28-26-28-72,,,marches.publics@ville-dunkerque.fr,https://www.ville-dunkerque.fr,https://flandredunkerque.marches-securises.fr,,https://flandredunkerque.marches-securises.fr,https://flandredunkerque.marches-securises.fr,,False,True,,False,True
18-26423,Ville de Grigny,None,Madame Magali MAZURE,,,19 route de corbeil,91350,Grigny,,01-69-02-53-53,,01-69-02-53-26,marches.publics@grigny91.fr,http://grigny91.fr,http://achatpublic.com,,,,,False,False,,False,False
18-26958,DISP Lyon,None,,,FRK26,,None,Lyon,,,,,serge.piola@justice.fr,http://www.justice.gouv.fr,,,,,,False,True,,False,True
18-28335,CROUS DE LA REUNION,None,,YANICK ETHEVE,FRY40,20 RUE HIPPOLYTE FOUCQUE,97490,SAINT DENIS,RE,(+33) 2-62-48-10-52,,,yanick.etheve@ac-reunion.fr,http://www.crous-reunion.fr/,http://www.crous-reunion.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=376044&amp;orgAcronyme=f0g,,False,True,,False,True
18-28339,Service Central des Blanchisseries,None,Balde Eric,,,bd Vincent Auriol bp20257,75624,PARIS CEDEX 13,,01-44-06-59-21,,,eric.balde@aphp.fr,http://www.achats-hopitaux.com,,,,,,False,False,,False,False
18-28628,Ville de Besançon,None,"M. FOUSSERET Jean-Louis, Maire",,,"2, rue Mégevand",25034,Besançon,,03-81-87-80-67,,03-81-80-06-53,,http://www.besancon.fr,http://www.marches.grandbesancon.fr,,,,,False,False,,False,False
18-28778,Métropole de Lyon,None,DDUCV / Direction Eau et Déchets / Direction adjointe de l'eau-Unité Marchés Publics,,,20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,04-78-95-89-70,eau-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
18-28960,Préfecture de Police de Paris,None,M. le Préfet de Police,,,1 bis rue de Lutèce,75195,PARIS Cedex 04,,,,,pp-sai-poletvx@interieur.gouv.fr,http://prefecturepolice-paris.gouv.fr,http://marches-publics.gouv.fr,,,,,False,False,,False,False
18-29308,MINARM/DGA/DO/S2A,FR 34 150 000 222 ,L'Autorité Signataire de Marchés,S2A/Division Achats Sud-Est,,"336, Avenue de la Tour Royale, Section Recettes pour BAO BP 40915",83050,Toulon cedex,,,,,,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
18-29683,Commune de Saint-Louis,None,M. le maire,,,Mairie de Saint-Louis1255 Avenue du Dr Raymond Vergès,97450,Saint-Louis,RE,02-62-91-39-50,,062-57-64-49,commandepublique@mairie-saint-louis.re,http://www.saintlouis.re,http://marchespublics-saintlouis.omnikles.com,,,,,False,False,,False,False
18-29696,Commune de Berre l'Etang,None,,,FR,Hôtel de VillePlace Jean Moulin,13130,Berre l'Etang,,(+33) 4-42-74-93-00,,(+33) 4-42-74-93-02,services.techniques-administratifs@berre-l-etang.fr,http://www.berreletang.fr,,,http://www.berreletang.fr,http://www.berreletang.fr,,False,True,,False,True
18-29859,MINARM/DGA/DO/S2A,FR 74 150 000 271 ,MATHIEU Fabienne,,,Direction Générale de l'armement - direction des opérations - service des achats d'armement/ division achats Sud Est/Site d'istres,13804,Istres,,(+33) 4-42-48-38-49,,(+33) 4-42-48-32-10,,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
18-31186,INRA de Clermont Theix,None,,Service Achats Marchés - K. SOUCHAL,FR,Site de Theix,63122,Saint Genes Champanelle,,(+33) 4-73-62-40-48,,(+33) 4-73-62-44-51,karine.souchal@inra.fr,http://www.ara.inra.fr,https://www.marches-publics-gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
18-32135,Agence Nationale pour Chèques-Vacances,None,Service Finances et Achats,,,36 boulevard Henri BergsonCS 50159,95201,Sarcelles cedex,,01-34-29-53-56,,,pam@ancv.fr,http://www.ancv.com,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_6lgWDK4WTO,,,,,False,False,,False,False
18-32183,CC Saône Doubs Bresse,None,,,FRC13,16 Rue de la République,71350,Verdun sur le Doubs,,(+33) 3-85-91-66-16,,(+33) 3-85-91-66-62,ccsaonedoubsbresse@orange.fr,http://www.saonedoubsbresse.fr,http://www.e-bourgogne.fr,,https://marches.e-bourgogne.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=49269&amp;orgAcronyme=l0o,https://marches.e-bourgogne.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=49269&amp;orgAcronyme=l0o,,False,True,,False,True
18-32602,Port Autonome de Strasbourg,None,,,FRF11,"25, rue de la Nuée Bleue",67000,Strasbourg,,(+33) 3-88-21-74-74,,(+33) 3-88-23-56-57,pam@strasbourg.port.fr,http://www.strasbourg.port.fr,http://pas.marcoweb.fr,,http://pas.marcoweb.fr,http://pas.marcoweb.fr,,False,True,,False,True
18-33424,Département de Tarn-et-Garonne,None,,,FRJ,100 boulevard hubert Gouze,82013,Montauban,,,,,jean-nicolas.bruzard@ledepartement82.fr,http://www.marchespublucs.ledepartement82.fr,,,,,,False,True,,False,True
18-34842,Métropole de Lyon,None,,DDUCV- Direction adjointe de l'eau- Unité marchés publics,FRK26,20 rue du lac CS 33569,69505,Lyon cédex 03,,,,,eau-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
18-35638,CCAS de Montpellier,None,,,FRJ13,125 Place Thermidor BP 9511,34045,Montpellier cedex 01,,,,,marches.publics@ccas.montpellier.fr,https://marches.montpellier3m.fr,,,https://marches.montpellier3m.fr,https://marches.montpellier3m.fr,,False,True,,False,True
18-35714,Ville de Lormont,None,Monsieur le maire de lormont,,,Mairie de Lormont1 rue André Dupin,33310,Lormont,,05-57-77-63-06,,,marchepublilcs@ville-lormont.fr,http://www.ville-lormont.fr,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_piBiq3_5fb,,,,,False,False,,False,False
18-36097,GIE Agora,None,,,FR,"(Siège social : 19 rue de Paris, CS 50070, 93013 Bobigny Cedex) - avenue du Clos Maury - cs 40217",82002,Montauban,,(+33) 5-63-68-47-52,,(+33) 5-63-68-48-89,marchespublics.grprec@agora.msa.fr,http://informatique.msa.fr,https://msa.achatpublic.com,,,,,False,True,,False,True
18-36287,SEMITAG,None,Service Achats,,,CS 70258,38044,Grenoble cédex 9,,04-76-20-66-10,,,achats@semitag.fr,,,,,,,False,False,,False,False
18-37115,SDIS de l'Isère,None,,,FRK24,24 rue René Camphin,38602,Fontaine,,(+33) 4-76-26-89-73,,(+33) 4-76-26-88-93,gaf.marche.tous@sdis38.fr,https://www.sdis38.fr,https://sdis38.achatpublic.com,,https://sdis38.achatpublic.com,https://sdis38.achatpublic.com,,False,True,,False,True
18-37394,Ville de Gap,None,Le Maire,,,Campus des 3 Fontaines2 ancienne route de veynes,05000,gap,,,,,,,,,,,,False,False,,False,False
18-37543,DIR Atlantique,None,Madame la Directrice Interdépartementale des Routes Atlantique,,,19/21 allée des PinsCS 31670,33073,Bordeaux,,,,,dir-atlantique@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-37571,Ville de Nantes,None,,,FRG01,2 rue de l'Hôtel de Ville,44041,Nantes cedex 1,,,,,celine.moussion@nantesmetropole.fr,http://www.nantes.fr,http://www.marchespublics.nantesmetropole.fr,,http://www.marchespublics.nantesmetropole.fr,http://www.marchespublics.nantesmetropole.fr,,False,True,,False,True
18-37653,Ville de Mont-Saint-Aignan,21760451100014,,Madame le Maire,FRD22,"59, rue Louis PasteurBP 128",76130,Mont-Saint-Aignan,,(+33) 2-35-14-30-00,,(+33) 2-35-14-30-90,mairie@montsaintaignan.fr,http://www.montsaintaignan.fr,http://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_EGgUzRWCqP&amp;v=1&amp;selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_EGgUzRWCqP&amp;v=1&amp;selected=0,,False,True,,False,True
18-37952,Commune de Sainte-Maxime,None,,,FRL05,Boulevard des Mimosas,83120,Sainte-Maxime,,(+33) 4-94-79-42-70,,(+33) 4-94-79-42-60,commande-publique@ste-maxime.fr,http://www.ville-sainte-maxime.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
18-38193,METROPOLE D AIX MARSEILLE PROVENCE,None,,,FRL04,58 boulevard Charles Livon,13007,marseille,,,,,commande-publique.istresouestprovence@ampmetropole.fr,https://marchespublics.ampmetropole.fr,https://marchespublics.ampmetropole.fr,,,https://marchespublics.ampmetropole.fr,,False,True,,False,True
18-38221,O.P.H. de l'Aisne,None,,,FR,1 place jacques de troyes,02007,Laon cédex,,(+33) 3-23-23-62-00,,,developpement@opal02.com,http://www.opal02.com,,,,,,False,True,,False,True
