BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-102718,DIR Centre-Est,None,Dirce spe/coa,,,Service Patrimoine et Entretien / Cellule Ouvrages d'ArtImmeuble La Villardière228 rue Garibaldi,69446,Lyon cedex 03,,,,,coa.spe.dirce@developpement-durable.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-102826,Montpellier Méditerranée Métropole,None,Direction Adjointe de la Commande Publique,,,1 place Georges Frêche,34267,Montpellier cedex 2,,04-67-13-64-84,,,marches-publics@montpellier3m.fr,http://www.montpellier3m.fr,https://marches.montpellier3m,,,,,False,False,,False,False
18-102963,Ville de Saint-Paul-les-Dax,None,Madame le Maire de Saint-Paul-lès-Dax,,,Bp 20050,40992,Saint-Paul-lès-Dax cedex,,(+33)5-58-91-20-39,,(+33)5-58-91-72-04,sce.marches.publics@st-paul-les-dax.fr,http://st-paul-les-dax.fr,http://landespublic.org,,,,,False,False,,False,False
18-102991,CHU de Martinique,None,,Département Achats,FRY2,Département Achats - CS 90632,97261,Fort-de-France Cedex,,(+33) 5-96-55-20-23,,(+33) 5-96-75-72-99,jean-philippe.valentin@chu-martinique.fr,http://www.chu-martinique.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
18-103062,CARMF,None,M le Directeur,,,46 rue Saint Ferdinand,75017,Paris,,01-40-68-32-00,,01-40-68-33-70,contrats@carmf.fr,http://www.carmf.fr,https://carmf.e-marchespublics.com,,,,,False,False,,False,False
18-103094,Conseil Général de La Moselle,None,,,FRF33,1 rue du pont moreau,57036,Metz cedex 1,,,,,smp@moselle.fr,https://marchespublics.moselle.fr,,,,,,False,True,,False,True
18-103108,Bordeaux Métropole,None,"Lorraine Martinois, DAAF DGHQV",,,DEEDDImmeuble Laure Gatet12 rue Jean Fleuret,33045,Bordeaux,,05-33-89-35-78,33578,,lmartinois@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,http://demat-ampa.fr,,,,,False,False,,False,False
18-103117,Métropole de Lyon,None,,"M. le vice-président chargé de l'administration générale, de la logistique et du patrimoine bâti",FRK26,Direction du Patrimoine et des Moyens Généraux - Services Ressources - Unité Procédures - Achats - Marchés - CS 33569,69505,LYON,,,,(+33) 4-26-99-30-45,dpmg.marches@grandlyon.com,http://marchespublics.grandlyon,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
18-103150,Ville de Toulon,None,,Direction de la Commande Publique,FRL05,"A l'attention de M. le Maire de Toulon - Ancien Ministre, Hôtel de Ville, Avenue de la République CS 71407",83056,TOULON,,(+33) 4-94-36-33-51,,,marchespublics@mairie-toulon.fr,http://www.toulon.fr/marches-publics,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
18-103154,Commune de Vauvert,None,Monsieur le Maire,,,place de la Libération et du 8 mai 1945,30600,Vauvert,,04-66-73-10-73,,04-66-73-10-88,,,,,,,,False,False,,False,False
18-103304,Ville de Troyes,None,L'Adjoint au Maire par délégation de Mr le Maire,,,place Alexandre IsraëlBP 767,10026,Troyes,,(+33)3-25-42-33-33,3545,(+33)3-25-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,False,,False,False
18-103348,Université Lumière Lyon 2 - DAJIM,None,Pascale GOUYER,,,"86, rue Pasteur",69365,LYON cédex 07,,,,,,,,,,,,False,False,,False,False
18-103381,Commune de Vauvert,None,Monsieur le Maire,,,2 place de libération et du 8 mai 1945,30600,Vauvert,,04-66-73-10-73,,04-66-73-10-88,,,http://webmarche.adullact.org,,,,,False,False,,False,False
18-103424,Département des Côtes d'Armor,None,,,FRH01,9 place du Général de GaulleCS42371,22023,Saint-Brieuc cedex 1,,,,,contactdfj@cotesdarmor.fr,http://www.cotesdarmor.fr,http://www.e-megalisbretagne.org,,,,,False,True,,False,True
18-103435,Communauté urbaine du Grand Reims,None,,,FRF23,Place de l'Hôtel de Ville CS 80036,51722,REIMS CEDEX,,(+33) 3-26-77-73-47,,(+33) 3-26-77-73-50,c3c.psu@grandreims.fr,http://www.grandreims.fr,https://marches.grandreims.fr,,,,,False,True,,False,True
18-103737,Ville de Rambouillet,None,,,FR103,place de la Libération,78120,Rambouillet,,(+33) 1-75-03-41-80,,,service.marches@rambouillet.fr,http://www.rambouillet.fr,http://www.marches-rambouillet.com,,http://www.marches-rambouillet.com,http://www.marches-rambouillet.com,,False,True,,False,True
18-104372,Ville de Canteleu,None,,,FR,13 place Jean Jaurès BP11,76380,Canteleu,,(+33) -02-32-83-40-14,,(+33) -02-32-83-40-35,j-leroy@ville-canteleu.fr,http://www.ville-canteleu.fr,http://www.achatpublic.com,,,,,False,True,,False,True
18-104428,Conseil Départemental de l'Oise,None,Mme la Présidente du Conseil départemental,,,Direction générale adjointe finances et modernisation Direction de la commande publique 224 bis avenue Marcel Dassault,60000,Beauvais,,03-44-06-60-60,,,ld-commandepublique-sec@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
18-104455,Ville de Canteleu,None,,,FR,13 place Jean Jaurès BP11,76380,Canteleu,,(+33) -02-32-83-40-14,,(+33) -02-32-83-40-35,j-leroy@ville-canteleu.fr,http://www.ville-canteleu.fr,http://www.achatpublic.com,,,,,False,True,,False,True
18-104456,"SEMITAN, mandataire de la CUN",None,,service achats marchés,FRG01,"3 rue Bellier, BP 64605",44046,Nantes,,(+33) 2-51-81-80-03,,(+33) 2-51-81-80-50,saudrain@semitan.fr,https://www.tan.fr/,https://www.tan-marches.com,,,,,False,True,,False,True
18-104485,Ville de Toulon,None,,"direction de la commande publique, 83056, Toulon, F",FRL05,hôtel de Ville avenue de la République C.S. 71407 à l'attention de M. le Maire de Toulon - ancien Ministre,83056,TOULON,,(+33) 4-94-36-33-27,,(+33) 4-94-36-31-22,marchespublics@mairie-toulon.fr,http://www.toulon.fr/marches-publics,http://www.achatpublic.com,,,,,False,True,,False,True
18-104573,APIJ,None,,,FR1,30 rue du château des rentiers,75013,Paris,,,,,thierry.giannini@apij-justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_-11SWY54Gt&amp;v=1&amp;selected=0,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_-11SWY54Gt&amp;v=1&amp;selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_-11SWY54Gt&amp;v=1&amp;selected=0,,True,False,,False,True
18-104589,Commune de SOULLANS,None,"Monsieur Jean-Michel ROUILLE, Président du centre communal d'action sociale (C.C.A.S.), section EHPAD",,,Rue de l'océan,85300,Soullans,,02-51-68-00-24,,02-51-68-88-66,contact@soullans.fr,http://www.soullans.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
18-104598,Bordeaux Métropole,None,Lorraine Martinois,,,Pôle technique MétropolitainBat R+185-87 boulevard Alfred Daney,33300,Bordeaux,,05-33-89-35-78,33578,,,http://www.bordeaux-metropole.fr,http://demat-ampa.fr,,,,,False,False,,False,False
18-104675,Cté d'agglomération de Bourg en Bresse,None,Monsieur le Président de la Communauté d'Agglomération du Bassin de Bourg-en-Bresse,,,8 avenue Arsène D'Arsonval,01008,Bourg-en-bresse,,,,,,,http://ccm.marcoweb.fr,,,,,False,False,,False,False
18-104685,Ville d'Angers,None,M. Le Maire de la ville d'Angers,,,BP 80011,49020,Angers cedex 02,,,,,marches.juridique@ville.angers.fr,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,,,,False,False,,False,False
18-104691,Dijon Métropole,None,Direction de la commande publique,,,CS 17510,21075,Dijon cedex,,03-80-74-51-72,,03-80-74-52-82,,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,False,,False,False
18-104709,EAU DE PARIS,None,,Monsieur le Directeur général,FR101,"19 rue Neuve Tolbiac, CS 61373",75214,Paris Cedex 13,,(+33) 1-58-06-34-00,,,claire.digne@eaudeparis.fr,http://eaudeparis.fr/,http://eaudeparis.fr/marches-publics/,,,,,False,True,,False,True
18-104724,Synd. des Eaux du Bassin de l'Ardèche,None,,,FRK22,,None,Largentière,,,,,contact@seba-eau.fr,http://www.seba-eau.fr,http://www.achatpublic.com,,,,,False,True,,False,True
18-104766,REGION BOURGOGNE FRANCHE COMTE,None,,laurence.genilleau@bourgognefranchecomte.fr,FR,4 Square Castan - CS 51857,25031,BESANCON CEDEX,,(+33) 3-80-44-40-75,,,laurence.genilleau@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,http://www.marches.e-bourgogne.fr,,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,,False,True,,False,True
18-104805,COMMUNE DE ROUEN,None,"ROBERT Yvon, Pouvoir Adjudicateur",,,Place du Général de Gaulle,76037,Rouen,,,,,,,http://www.mpe76.fr,,,,,False,False,,False,False
18-104817,Auray Quiberon Terre Atlantique,None,Monsieur le Président,,,"communauté de communes - espace tertiaire Porte Océane, Rue du Danemark, B.P. 70447",56404,Auray cedex,,02-97-28-18-69,,02-97-28-18-68,marches.publics@auray-quiberon.fr,http://www.auray-quiberon.fr,http://www.megalisbretagne.org,,,,,False,False,,False,False
