BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-108212,Syndicat Trivalis,None,M. Le Président de Trivalis,,,31 rue de l'AtlantiqueCS 30605,85015,La Roche-sur-Yon,,(+33)2-51-45-14-51,,(+33)2-51-45-14-50,contact@trivalis.fr,http://www.trivalis.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-108376,Commune de Trois-Rivières,None,,,FRY10,Place du capitaine moïse bébel,97114,Trois-rivieres,GP,(+33) 5-90-92-90-05,,(+33) 5-90-92-81-23,mairie@villetroisrivieres.fr,http://www.villetroisrivieres.fr,http://www.eguadeloupe.com,,,,,False,True,,False,True
18-108463,Commune de Saint Leu,None,,"A l'attention de M. Bruno Domen, le maire - Mairie de Saint-Leu - Service de la Commande publique -",FRY40,58 rue du Général Lambert,97436,Saint-Leu,RE,(+33) 2-62-34-66-70,,(+33) 2-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
18-108521,CNRS Marseille,None,Madame la Déléguée Régionale,,,31 Chemin Joseph Aiguier CS 70071,13402,Marseille Cedex 09,,04-91-16-40-00,4253,,appel.offres@dr12.cnrs.fr,http://www.provence-corse.cnrs.fr/,http://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
18-10854,Ville de Montpellier,None,Monsieur le Maire,,,1 place Georges Frêche,34267,Montpellier cedex 02,,04-67-34-87-63,,04-99-06-06-85,commandepublique@ville-montpellier.fr,http://www.montpellier.fr,https://marches.montpellier3m.fr,,,,,False,False,,False,False
18-108879,COLLECTIVITE DE CORSE,None,M. le Président du Conseil Exécutif,,,22 Cours Grandval BP 215,20187,Ajaccio cedex 1,,,,,commande.publique@ct-corse.fr,http://www.corse.fr,,,,,,False,False,,False,False
18-109134,DEPARTEMENT DU BAS RHIN,None,Monsieur le Président,,,Place du Quartier Blanc,67964,Strasbourg,,,,,,,,,,,,False,False,,False,False
18-109152,Métropole de Lyon,None,,,FRK26,20 rue du LacCS33569,69003,Lyon cedex 03,,,,(+33) -04-26-99-30-64,uniteachatproprete@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com/,,False,True,,False,True
18-109208,Ville d'Aulnay-sous-Bois,None,,"M. Bruno BESCHIZZA, Maire d'Aulnay-sous-Bois",FR106,Direction de la Commande Publique Hotel de Ville - Rez-de-chaussée Bas - BP 56,93600,Aulnay-sous-bois,,(+33) 1-48-79-62-79,,(+33) 1-48-79-64-81,marches-publics@aulnay-sous-bois.com,http://www.aulnay-sous-bois.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
18-109371,Ville d'Aulnay-sous-Bois,None,"M. BESCHIZZA Bruno, Maire",,,Place de l'hôtel de Ville,93600,Aulnay-sous-bois,,,,,,http://www.aulnay-sous-bois.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-109647,CCAS d'Hagetmau,None,"CCAS d'Hagetmau, représenté par la Soderec, mandataire",,,Rue Robert CaumontImmeuble P,33049,Bordeaux Cedex,,05-56-51-93-57,,,ssonrel@lasoderec.com,,http://www.lasoderec.com,,,,,False,False,,False,False
18-109673,Ville de Bourg-lès-Valence,None,,Service Commande Publique,FRK23,36 rue des JardinsBP 231,26502,BOURG LES VALENCE CEDEX,,,,,patricia.saury@bourg-les-valence.fr,http://bourglesvalence.marcoweb.fr,http://bourglesvalence.marcoweb.fr,,,,,False,True,,False,True
18-109678,Ville de Bourg-lès-Valence,None,,Service Commande Publique,FRK23,36 rue des Jardins BP 231,26502,Bourg-lès-Valence Cedex,,,,,patricia.saury@bourg-les-valence.fr,http://bourglesvalence.marcoweb.fr,http://bourglesvalence.marcoweb.fr,,,,,False,True,,False,True
18-109842,ville d'Hennebont,None,,,FRH0,13 Place Foch,56700,Ville d'Hennebont,,(+33) 2-97-85-04-31,,,commandepublique@mairie-hennebont.fr,http://www.ville-hennebont.fr/,,,,,,True,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<LOI_COMPTE_AUTRE_PAYS xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">groupement de commandes entre la Ville et son CCAS</LOI_COMPTE_AUTRE_PAYS>",False,True
18-109936,Ville de Dunkerque,Ville de Dunkerque,,,FRE,Place Charles ValentinBP 6537,59386,Dunkerque,,,,,marches.publics@ville-dunkerque.fr,http://www.ville-dunkerque.fr,http://www.flandredunkerque.marches-securises.fr,,,,,False,True,,False,True
18-110110,Commune du Tampon,None,,,FRY4,256 rue Hubert Delisle,97430,LE TAMPON,RE,(+26) -22-62-57-86-78,,(+26) -22-62-57-87-38,smp@mairie-tampon.fr,http://www.webmarche.adullact.org,http://www.webmarche.adullact.org,,http://www.webmarche.adullact.org,http://www.webmarche.adullact.org,,False,True,,False,True
18-110119,UGECAM Ile de France,None,,"Monsieur Olivier Scheirlinck, Directeur du Patrimoine",FR1,"4, Place du Général de Gaulle",93100,Montreuil,,,,,olivier.scheirlinck@ugecam.assurance-maladie.fr,http://www.ugecamidf.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
18-110156,SDIS de l'Isère,None,M. le président du conseil d'administration,,,24 rue René Camphin,38600,Fontaine,,04-76-26-89-73,,04-76-26-88-93,gaf.marche.tous@sdis38.fr,http://sdis38.fr,http://sdis38.achatpublic.com,,,,,False,False,,False,False
18-110229,CNRS Marseille,None,Monsieur le Délégué régional,,,31 chemin Joseph Aiguier,13009,Marseille,,04-91-16-40-00,4253,,travaux@dr12.cnrs.fr,http://www.provence-corse.cnrs.fr/,,,,,,False,False,,False,False
18-110235,Conseil Départemental de la Corrèze,None,,,FRI21,Service Maintenance et Matériel,19005,Tulle Cedex,,(+33) -05-55-21-56-78,,(+33) -05-55-21-56-99,marches@correze.fr,http://www.correze.fr,http://www.achatpublic.com,,,,,False,True,,False,True
18-110272,Ville de Nîmes,Direction de la Commande publique,,,FRJ12,Colisée 2 - 1er étage - 1 rue du Colisée,30947,Nîmes,,(+33) 4-34-03-57-00,,,commande-publique@ville-nimes.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
18-110634,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil Départemental des Alpes-Maritimes,,,"Direction générale adjointe pour les ressources, les moyens et la modernisation de l'administration - direction des finances, de l'achat et de la commande publique - service des marchés - CADAM - 147 boulevard du Mercantour - Tour Jean Moulin - BP 3007,",06201,nice cedex 3,,04-97-18-60-00,,04-97-18-76-62,marches@departement06.fr,http://www.e-marches06.fr,,,,,,False,False,,False,False
18-110661,SCE DEPARTEMENTAL INCENDIE ET SECOURS,None,,,FRK28,6 rue du Nant - BP 1010 - Meythet,74966,ANNECY CEDEX,,(+33) 4-50-22-76-00,,(+33) 4-50-22-76-35,marches.publics@sdis74.fr,http://www.sdis74.fr,http://www.sdis74.e-marchespublics.com,,,http://www.sdis74.e-marchespublics.com,,False,True,,False,True
18-110703,COLLECTIVITE DE CORSE,None,,,FRM0,Collectivité de Corse - 22 Cours Grandval BP 21,20187,AJACCIO Cedex 1,,(+33) 4-95-51-69-28,,,commande.publique@ct-corse.fr,http://www.isula.corsica/,http://www.isula.corsica/,,https://marchespublics.ct-corse.fr,https://marchespublics.ct-corse.fr,,False,True,,False,True
18-110761,CNRS - Délégation Alsace,None,"M. SOULLIE Patrice, Délégué Régional",,,23 rue du Loess,67100,Strasbourg,,,,,sfc.achat-marche@alsace.cnrs.fr,http://www.cnrs.fr,https://nouba.cnrs.fr/fournisseur/pu_pck_ui_frn_recherche.ini_page,,,,,False,False,,False,False
18-110922,CC LOIRE VIGNOBLES ET NOHAIN,None,Service Marchés Publics,,,4 place Georges Clemenceau,58200,Cosne-cours-sur-loire,,03-86-28-92-92,,03-86-28-92-93,contact@cclvn.fr,http://www.cclvn.fr,http://marches.e-bourgogne.fr,,,,,False,False,,False,False
18-111038,Métropole de Lyon,None,,Délégation au Développement Urbain et cadre de vie - DR / AF / RESSOURCES - ressources marchés (voirie),FRK26,20 rue du LacCS 33569,69505,LYON Cedex 03,,(+33) 4-26-99-30-78,,,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,http://marchespublics.grandlyon.com,,False,True,,False,True
18-111078,Ville de Toulon,None,,Direction de la Commande publique,FRL05,hôtel de Ville avenue de la République C.S. 71407 à l'attention de M. le Maire de Toulon - ancien Ministre,83056,Toulon,,(+33) 4-94-36-47-62,,(+33) 4-94-36-31-22,marchespublics@mairie-toulon.fr,http://www.toulon.fr/marches-publics,http://www.achatpublic.com,,,,,False,True,,False,True
18-111109,UGECAM Ile de France,None,"Mme DULAURIER, Directrice de l'U.G.E.C.A.M Ile-de-France",,,"4, place du Général de Gaulle",93100,Montreuil,,01-58-10-10-22,,,olivier.scheirlinck@ugecam.assurance-maladie.fr,http://www.ugecamidf.fr,http://www.achatpublic.com,,,,,False,False,,False,False
18-111259,MAIRIE D'HALLUIN,None,,SERVICE MARCHES PUBLICS,FRE11,"Hôtel de Ville24, rue Marthe NOLLET",59250,Halluin,,(+33) -03-20-28-83-42,,,marchespublics@ville-halluin.fr,https://www.halluin.fr,https://marchespublics596280.fr,,,,,False,True,,False,True
18-111310,Métropole de Lyon,None,Nathalie PINGLOT- DDUCV / Direction Eau et Déchets / Direction adjointe de l'eau-Unité Marchés Publics,,,20 rue du Lac CS 33569,69505,Lyon cédex 03,,,,04-78-95-89-70,eau-marches@grandlyon.com,http://www.grandlyon.com,http://www.grandlyon.com,,,,,False,False,,False,False
18-111344,Métropole Rouen Normandie,None,,M. le Président ou son représentant délégué,FRD22,Etablissement Public Territorial Service des Marchés Le 108 108 Allée François Mitterrand B.P. 1180,76176,Rouen cedex,,(+33) 2-32-76-44-22,,(+33) 2-32-76-44-29,demat.marches@metropole-rouen-normandie.fr,http://www.metropole-rouen-normandie.fr,https://www.mpe76.fr,,,,,False,True,,False,True
18-111356,Métropole de Lyon,None,,Direction de l'Information et de la communication externe,FRK26,"20 rue du Lac, CS33569",69505,Lyon Cedex 03,,,,(+33) 4-78-63-46-05,webmestre@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
18-111407,Ville de Troyes,None,L'Adjoint au Maire par délégation de Mr le Maire,,,place Alexandre IsraëlBP 767,10026,Troyes Cedex,,(+33)3-25-42-33-33,3545,(+33)3-25-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,False,,False,False
18-111433,CHU de Dijon Bourgogne,None,,,FR,Direction des Affaires Économiques et Logistiques5 boulevard Jeanne d'ArcBP 77908,None,Dijon,,,,,eric.barrault@chu-dijon.fr,https://www.chu-dijon.fr,,,,,,False,True,,False,True
18-111494,Ville de Dijon,None,,,FRC11,CS 73310,21033,Dijon cedex,,(+33) 3-80-74-51-72,,(+33) 3-80-74-52-82,marches-publics@ville-dijon.fr,http://www.ville-dijon.fr,http://www.achatpublic.com,,https://www.achatpublic.com,https://www.achatpublic.com,,False,False,,False,False
18-111600,Département de Maine-et-Loire,None,M. Julien Baudry,,,service de la commande publique et des assurances - 48b boulevard Foch - cs 94104,49941,Angers Cedex 9,,02-41-81-44-29,,,commande-publique@maine-et-loire.fr,,https://www.anjoumarchespublics.fr,,,,,False,False,,False,False
18-111633,COM DE COMMUNES VITRY CHAMPAGNE DER,None,M. Le Président,,,Hôtel de VilleBP50420,51308,Vitry-le-François Cedex,,03-26-41-22-77,,03-26-41-22-88,secretariat.general@vitry-le-francois.net,http://www.vitrychampagneetder.fr,http://vitry-le-francois.marcoweb.fr,,,,,False,False,,False,False
18-111666,Bordeaux Métropole,None,,,FRI12,esplanade Charles de GaulleBP,33045,Bordeaux,,,,,contratscomplexes@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://demat-ampa.fr,,,,,False,False,,False,False
18-111912,METROPOLE D AIX MARSEILLE PROVENCE,None,Direction de la Commande publique - Service des Marchés,,,58 Boulevard Charles Livon,13007,Marseille,,04-91-99-99-00,,04-91-99-71-96,,https://ampmetropole.fr/,https://marchespublics.ampmetropole.fr,,,,,False,False,,False,False
18-112038,CA Centre Littoral,None,Madame la Présidente Marie-Laure PHINERA-HORTH,,,siège social : Chemin de la chaumière - quartier Balata - 97351 Matoury B.P. 66029,97306,Cayenne,,(+33)5-94-28-28-28,,,isabelle.patient@cacl-guyane.fr,http://www.cacl-guyane.fr,http://www.marches-securises.fr/perso/CACL-Matoury,,,,,False,False,,False,False
